,idVio,homiMuj,violenciaMuj,tasaVioMuj,cSecuestros,cDesplazadas,cDesplaExp,cHomicidios
1780,vio1781,0.0,740.0,1377.0,0.0,0,167.0,0.0
1781,vio1782,0.0,690.0,1043.0,0.0,0,3701.0,0.0
1782,vio1783,0.0,1560.0,1562.0,0,0,0,0.0
1783,vio1784,0.0,100.0,220.0,0.0,0,15609.0,0.0
1784,vio1785,0.0,210.0,4736.0,0,0,13043.0,0.0
1785,vio1786,0.0,920.0,1025.0,0,0,5135.0,0.0
1786,vio1787,0.0,150.0,305.0,0.0,0,0,0.0
1787,vio1788,0.0,170.0,4364.0,10.0,30.0,5421.0,0.0
1788,vio1789,0.0,6190.0,8097.0,10.0,10.0,1337.0,0.0
1789,vio1790,0.0,60.0,1693.0,0,0.0,0.0,0.0
1790,vio1791,0.0,90.0,1883.0,0.0,40.0,2058.0,0.0
1791,vio1792,0.0,270.0,7026.0,10.0,0,0,0.0
1792,vio1793,0.0,440.0,3872.0,10.0,100.0,4361.0,0.0
1793,vio1794,10.0,1010.0,3611.0,0.0,0,0,0.0
1794,vio1795,0.0,110.0,6493.0,30.0,0,0,0.0
1795,vio1796,10.0,12770.0,9076.0,30.0,0,0,0.0
1796,vio1797,0.0,80.0,1598.0,0.0,0,0,0.0
1797,vio1798,0.0,120.0,1798.0,10.0,50.0,5322.0,0.0
1798,vio1799,0.0,2940.0,3422.0,0.0,10.0,115.0,0.0
1799,vio1800,0.0,0.0,0.0,0,0,0,0.0
1800,vio1801,0.0,140.0,9936.0,0.0,0,0,0.0
1801,vio1802,0.0,6170.0,4012.0,20.0,40.0,866.0,0.0
1802,vio1803,0.0,2760.0,1434.0,10.0,40.0,1872.0,0.0
1803,vio1804,0.0,110.0,0.0,0,0,0,0.0
1804,vio1805,0.0,660.0,179.0,10.0,0,0,0.0
1805,vio1806,0.0,240.0,2438.0,0.0,10.0,3239.0,0.0
1806,vio1807,0.0,6730.0,7142.0,10.0,0,0,0.0
1807,vio1808,0.0,320.0,606.0,0.0,0,0,0.0
1808,vio1809,0.0,4120.0,26431.0,0.0,0,0,0.0
1809,vio1810,10.0,4520.0,2194.0,170.0,2770.0,1395.0,0.0
1810,vio1811,0.0,750.0,7392.0,10.0,150.0,7286.0,0.0
1811,vio1812,10.0,8460.0,1515.0,50.0,430.0,6367.0,0.0
1812,vio1813,0.0,430.0,6518.0,0.0,90.0,9333.0,0.0
1813,vio1814,20.0,3910.0,12876.0,30.0,10.0,1505.0,0.0
1814,vio1815,0.0,130.0,4471.0,10.0,20.0,5343.0,0.0
1815,vio1816,0.0,990.0,5457.0,10.0,550.0,30134.0,0.0
1816,vio1817,0.0,2750.0,7697.0,10.0,10.0,1188.0,0.0
1817,vio1818,0.0,430.0,3045.0,0.0,10.0,84.0,0.0
1818,vio1819,0.0,0.0,0.0,0,0,0,0.0
1819,vio1820,0.0,150.0,2592.0,0.0,50.0,640.0,0.0
1820,vio1821,0.0,36510.0,2013.0,440.0,26650.0,22973.0,0.0
1821,vio1822,0.0,15460.0,9435.0,0.0,0,0,0.0
1822,vio1823,0.0,1080.0,10208.0,10.0,80.0,10989.0,0.0
1823,vio1824,0.0,720.0,5009.0,0.0,10.0,1066.0,0.0
1824,vio1825,10.0,2810.0,5548.0,20.0,200.0,10523.0,0.0
1825,vio1826,0.0,270.0,2404.0,0.0,10.0,3304.0,0.0
1826,vio1827,0.0,140.0,3773.0,10.0,0,0,0.0
1827,vio1828,0.0,840.0,7409.0,0.0,0,0,0.0
1828,vio1829,0.0,20.0,162.0,0,0,0,0.0
1829,vio1830,0.0,2650.0,11272.0,10.0,0,0,0.0
1830,vio1831,20.0,6790.0,5599.0,30.0,0,0,0.0
1831,vio1832,0.0,590.0,1214.0,0.0,0,0,0.0
1832,vio1833,0.0,12660.0,3704.0,20.0,1140.0,18904.0,0.0
1833,vio1834,0.0,220.0,2779.0,0.0,0,0,0.0
1834,vio1835,0.0,9440.0,6332.0,0.0,10.0,626.0,0.0
1835,vio1836,0.0,210.0,1358.0,0.0,0,0,0.0
1836,vio1837,0.0,150.0,4083.0,0.0,10.0,1703.0,0.0
1837,vio1838,30.0,980.0,1977.0,0.0,20.0,1372.0,0.0
1838,vio1839,0.0,5300.0,16678.0,70.0,0,0,0.0
1839,vio1840,0.0,130.0,288.0,0.0,10.0,2434.0,0.0
1840,vio1841,0.0,120.0,5891.0,0.0,50.0,3494.0,0.0
1841,vio1842,0.0,190.0,5485.0,0.0,10.0,2438.0,0.0
1842,vio1843,0.0,200.0,7522.0,0.0,0,0,0.0
1843,vio1844,0.0,260.0,1868.0,10.0,10.0,1528.0,0.0
1844,vio1845,10.0,970.0,1647.0,0.0,10.0,1499.0,0.0
1845,vio1846,0.0,960.0,2442.0,0.0,10.0,3329.0,0.0
1846,vio1847,0.0,710.0,4158.0,50.0,940.0,18506.0,0.0
1847,vio1848,0.0,20.0,1047.0,0.0,0,0,0.0
1848,vio1849,0.0,2660.0,8562.0,0.0,20.0,1796.0,0.0
1849,vio1850,0.0,160.0,2991.0,30.0,0,0,0.0
1850,vio1851,0.0,300.0,1608.0,0,20.0,2935.0,0.0
1851,vio1852,0.0,2180.0,3413.0,0.0,520.0,2635.0,0.0
1852,vio1853,0.0,4680.0,3009.0,0.0,0,0,0.0
1853,vio1854,0.0,1440.0,2426.0,0.0,40.0,4976.0,0.0
1854,vio1855,0.0,330.0,17506.0,0.0,0,0,0.0
1855,vio1856,0.0,140.0,0.0,0,0,0,0.0
1856,vio1857,0.0,110.0,1046.0,0.0,20.0,2633.0,0.0
1857,vio1858,0.0,0.0,802.0,0.0,10.0,1866.0,0.0
1858,vio1859,0.0,260.0,71.0,0.0,370.0,1482.0,0.0
1859,vio1860,0.0,220.0,2377.0,10.0,30.0,8688.0,0.0
1860,vio1861,0.0,350.0,2993.0,0.0,70.0,6145.0,0.0
1861,vio1862,0.0,110.0,1202.0,0.0,140.0,22552.0,0.0
1862,vio1863,0.0,190.0,3131.0,0.0,10.0,2707.0,0.0
1863,vio1864,0.0,1340.0,325.0,10.0,150.0,5627.0,0.0
1864,vio1865,0.0,60.0,3378.0,0.0,90.0,12591.0,0.0
1865,vio1866,0.0,160.0,1569.0,0,40.0,16764.0,0.0
1866,vio1867,0.0,90.0,2294.0,20.0,50.0,4414.0,0.0
1867,vio1868,0.0,100.0,2199.0,0.0,10.0,2872.0,0.0
1868,vio1869,0.0,130.0,2148.0,10.0,110.0,11659.0,0.0
1869,vio1870,0.0,0.0,1816.0,0,0,0,0.0
1870,vio1871,0.0,970.0,2729.0,30.0,1530.0,47363.0,0.0
1871,vio1872,0.0,150.0,0.0,0,0,0,0.0
1872,vio1873,0.0,370.0,3496.0,10.0,360.0,16022.0,0.0
1873,vio1874,0.0,100.0,6444.0,0.0,10.0,2238.0,0.0
1874,vio1875,0.0,40.0,1751.0,10.0,0,0,0.0
1875,vio1876,0.0,810.0,5327.0,20.0,210.0,1432.0,0.0
1876,vio1877,0.0,230.0,2264.0,20.0,0,0,0.0
1877,vio1878,0.0,620.0,2171.0,60.0,3260.0,17931.0,0.0
1878,vio1879,0.0,160.0,4942.0,20.0,50.0,7473.0,0.0
1879,vio1880,0.0,18410.0,185.0,0,0,0,0.0
1880,vio1881,0.0,1550.0,2251.0,0,20.0,5653.0,0.0
1881,vio1882,0.0,15370.0,1072.0,0.0,0,0,0.0
1882,vio1883,0.0,1080.0,1768.0,0.0,0,0,0.0
1883,vio1884,0.0,2850.0,954.0,10.0,10.0,2489.0,0.0
1884,vio1885,0.0,4650.0,7697.0,70.0,1230.0,31111.0,0.0
1885,vio1886,0.0,1500.0,5262.0,0.0,10.0,1946.0,0.0
1886,vio1887,0.0,590.0,655.0,0.0,0.0,0.0,0.0
1887,vio1888,0.0,1010.0,11822.0,30.0,230.0,11676.0,0.0
1888,vio1889,10.0,6790.0,9115.0,10.0,230.0,16194.0,0.0
1889,vio1890,0.0,1790.0,3273.0,0.0,70.0,4523.0,0.0
1890,vio1891,20.0,21870.0,2953.0,0,0,0,0.0
1891,vio1892,0.0,5010.0,878.0,0,10.0,566.0,0.0
1892,vio1893,0.0,2290.0,5638.0,0.0,20.0,4873.0,0.0
1893,vio1894,0.0,1880.0,325.0,0.0,20.0,1834.0,0.0
1894,vio1895,0.0,19670.0,10766.0,60.0,0,0,0.0
1895,vio1896,0.0,210.0,5047.0,0.0,30.0,3846.0,0.0
1896,vio1897,0.0,11890.0,7996.0,30.0,50.0,2694.0,0.0
1897,vio1898,20.0,4690.0,1255.0,20.0,100.0,7891.0,0.0
1898,vio1899,0.0,5870.0,5668.0,10.0,190.0,2549.0,0.0
1899,vio1900,0.0,1940.0,1208.0,0.0,20.0,1647.0,0.0
1900,vio1901,0.0,4750.0,2932.0,0.0,70.0,519.0,0.0
1901,vio1902,0.0,5020.0,962.0,30.0,40.0,3136.0,0.0
1902,vio1903,0.0,6890.0,4035.0,0.0,10.0,561.0,0.0
1903,vio1904,10.0,21080.0,7486.0,0.0,0,0,0.0
1904,vio1905,0.0,3580.0,942.0,0,10.0,1221.0,0.0
1905,vio1906,10.0,3350.0,3135.0,100.0,5890.0,47369.0,0.0
1906,vio1907,0.0,250.0,1443.0,0,10.0,1889.0,0.0
1907,vio1908,0.0,570.0,3774.0,0,100.0,14049.0,0.0
1908,vio1909,0.0,2120.0,748.0,10.0,20.0,3913.0,0.0
1909,vio1910,0.0,150.0,1217.0,0.0,40.0,4099.0,0.0
1910,vio1911,0.0,6140.0,2192.0,0.0,40.0,464.0,0.0
1911,vio1912,0.0,270.0,1424.0,0.0,30.0,5418.0,0.0
1912,vio1913,0.0,580.0,0.0,0,10.0,1448.0,0.0
1913,vio1914,0.0,490.0,1165.0,0.0,30.0,4492.0,0.0
1914,vio1915,0.0,410.0,1378.0,0.0,30.0,5469.0,0.0
1915,vio1916,0.0,360.0,2244.0,0.0,70.0,8389.0,0.0
1916,vio1917,0.0,190.0,3092.0,20.0,60.0,12141.0,0.0
1917,vio1918,0.0,10.0,601.0,0.0,60.0,9462.0,0.0
1918,vio1919,0.0,6210.0,438.0,20.0,140.0,16365.0,0.0
1919,vio1920,10.0,940.0,2267.0,0,10.0,1011.0,0.0
1920,vio1921,0.0,830.0,3283.0,0,30.0,315.0,0.0
1921,vio1922,0.0,190.0,2036.0,0.0,260.0,34745.0,0.0
1922,vio1923,0.0,570.0,2148.0,0.0,10.0,722.0,0.0
1923,vio1924,0.0,550.0,2973.0,0.0,30.0,6258.0,0.0
1924,vio1925,0.0,170.0,1042.0,0,10.0,1471.0,0.0
1925,vio1926,0.0,1020.0,2164.0,10.0,710.0,36708.0,0.0
1926,vio1927,0.0,1700.0,2367.0,30.0,1500.0,39334.0,0.0
1927,vio1928,0.0,2930.0,2405.0,80.0,4650.0,24679.0,0.0
1928,vio1929,0.0,20.0,1962.0,20.0,1690.0,3266.0,0.0
1929,vio1930,0.0,0.0,1987.0,40.0,340.0,32464.0,0.0
1930,vio1931,0.0,0.0,507.0,0.0,20.0,2667.0,0.0
1931,vio1932,0.0,0.0,0.0,0,0,0,0.0
1932,vio1933,0.0,0.0,1087.0,0.0,20.0,5266.0,0.0
1933,vio1934,0.0,0.0,0.0,0,30.0,12215.0,0.0
1934,vio1935,0.0,70.0,933.0,0,20.0,5305.0,0.0
1935,vio1936,0.0,0.0,626.0,0.0,70.0,5484.0,0.0
1936,vio1937,0.0,160.0,1632.0,0.0,80.0,10453.0,0.0
1937,vio1938,0.0,0.0,0.0,0,0,0,0.0
1938,vio1939,0.0,40.0,2071.0,0.0,10.0,4904.0,0.0
1939,vio1940,0.0,0.0,1136.0,0,0,0,0.0
1940,vio1941,0.0,0.0,74.0,0,50.0,4481.0,0.0
1941,vio1942,0.0,0.0,3595.0,0.0,10.0,4704.0,0.0
1942,vio1943,0.0,0.0,0.0,0,10.0,2109.0,0.0
1943,vio1944,0.0,0.0,1732.0,10.0,100.0,14656.0,0.0
1944,vio1945,0.0,0.0,0.0,0,0,0,0.0
1945,vio1946,0.0,1290.0,3227.0,120.0,13180.0,61963.0,0.0
1946,vio1947,0.0,0.0,765.0,0.0,10.0,1865.0,0.0
1947,vio1948,0.0,410.0,91.0,0.0,240.0,25023.0,0.0
1948,vio1949,0.0,60.0,1562.0,0.0,780.0,49134.0,0.0
1949,vio1950,0.0,30.0,287.0,10.0,0,0,0.0
1950,vio1951,0.0,0.0,2807.0,0.0,90.0,20576.0,0.0
1951,vio1952,0.0,100.0,2068.0,0.0,20.0,4969.0,0.0
1952,vio1953,0.0,30.0,2086.0,0.0,30.0,8112.0,0.0
1953,vio1954,0.0,0.0,3178.0,0.0,40.0,10035.0,0.0
1954,vio1955,0.0,130.0,0.0,0,30.0,9693.0,0.0
1955,vio1956,0.0,0.0,0.0,0,10.0,3397.0,0.0
1956,vio1957,0.0,0.0,2111.0,0,10.0,5811.0,0.0
1957,vio1958,0.0,0.0,3334.0,0,10.0,8006.0,0.0
1958,vio1959,0.0,280.0,821.0,0,30.0,6129.0,0.0
1959,vio1960,0.0,10.0,1294.0,0.0,180.0,62522.0,0.0
1960,vio1961,0.0,110.0,1767.0,0,20.0,9289.0,0.0
1961,vio1962,0.0,200.0,0.0,0,10.0,4912.0,0.0
1962,vio1963,0.0,60.0,368.0,20.0,250.0,22458.0,0.0
1963,vio1964,0.0,0.0,544.0,0.0,20.0,437.0,0.0
1964,vio1965,0.0,0.0,1483.0,0.0,280.0,53578.0,0.0
1965,vio1966,0.0,0.0,9079.0,0.0,0,0,0.0
1966,vio1967,0.0,70.0,145.0,10.0,400.0,11647.0,0.0
1967,vio1968,0.0,420.0,1979.0,10.0,100.0,26983.0,0.0
1968,vio1969,0.0,0.0,0.0,0,0,0,0.0
1969,vio1970,0.0,80.0,1159.0,10.0,1000.0,31492.0,0.0
1970,vio1971,0.0,50.0,0.0,0,0,0,0.0
1971,vio1972,0.0,0.0,974.0,0,90.0,2303.0,0.0
1972,vio1973,0.0,0.0,703.0,0.0,110.0,17986.0,0.0
1973,vio1974,0.0,0.0,1453.0,0.0,80.0,6929.0,0.0
1974,vio1975,0.0,20.0,1161.0,0,0,0,0.0
1975,vio1976,0.0,130.0,0.0,0,0,0,0.0
1976,vio1977,0.0,180.0,2441.0,0,0,0,0.0
1977,vio1978,0.0,20.0,0.0,0,10.0,4776.0,0.0
1978,vio1979,0.0,0.0,0.0,0,40.0,27416.0,0.0
1979,vio1980,0.0,40.0,145.0,0.0,0.0,0.0,0.0
1980,vio1981,0.0,0.0,0.0,0,0,0,0.0
1981,vio1982,0.0,20.0,0.0,0.0,130.0,22306.0,0.0
1982,vio1983,0.0,200.0,261.0,10.0,200.0,12783.0,0.0
1983,vio1984,0.0,0.0,1757.0,0.0,40.0,8915.0,0.0
1984,vio1985,0.0,100.0,4187.0,50.0,1250.0,26257.0,0.0
1985,vio1986,0.0,0.0,902.0,0.0,0,0,0.0
1986,vio1987,0.0,0.0,692.0,0.0,20.0,3477.0,0.0
1987,vio1988,0.0,90.0,0.0,0,10.0,4398.0,0.0
1988,vio1989,0.0,530.0,1412.0,0.0,2500.0,43295.0,0.0
1989,vio1990,0.0,0.0,1159.0,0.0,40.0,5884.0,0.0
1990,vio1991,0.0,0.0,2081.0,0.0,30.0,14245.0,0.0
1991,vio1992,0.0,150.0,1374.0,10.0,190.0,2033.0,0.0
1992,vio1993,0.0,20.0,1337.0,0.0,90.0,32632.0,0.0
1993,vio1994,0.0,0.0,447.0,0.0,410.0,4476.0,0.0
1994,vio1995,0.0,0.0,932.0,10.0,10.0,2401.0,0.0
1995,vio1996,0.0,10.0,0.0,0,30.0,9256.0,0.0
1996,vio1997,0.0,0.0,553.0,0.0,230.0,4134.0,0.0
1997,vio1998,0.0,0.0,0.0,0,50.0,13099.0,0.0
1998,vio1999,0.0,0.0,2346.0,10.0,180.0,26117.0,0.0
1999,vio2000,0.0,280.0,1198.0,0.0,0,0,0.0
2000,vio2001,0.0,0.0,703.0,0.0,80.0,3383.0,0.0
2001,vio2002,0.0,0.0,2596.0,0.0,40.0,8889.0,0.0
2002,vio2003,0.0,220.0,814.0,30.0,10.0,2141.0,0.0
2003,vio2004,0.0,70.0,0.0,0.0,230.0,40954.0,0.0
2004,vio2005,0.0,0.0,91.0,0.0,20.0,4371.0,0.0
2005,vio2006,0.0,260.0,1117.0,0.0,190.0,5087.0,0.0
2006,vio2007,0.0,550.0,2461.0,0.0,180.0,22037.0,0.0
2007,vio2008,0.0,490.0,3431.0,10.0,100.0,29958.0,0.0
2008,vio2009,10.0,2720.0,0.0,0,90.0,17212.0,0.0
2009,vio2010,0.0,630.0,2163.0,0.0,40.0,11007.0,0.0
2010,vio2011,0.0,3580.0,1704.0,0.0,20.0,3092.0,0.0
2011,vio2012,0.0,970.0,1762.0,0.0,100.0,2439.0,0.0
2012,vio2013,0.0,3810.0,1216.0,10.0,90.0,6984.0,0.0
2013,vio2014,0.0,630.0,1064.0,0.0,40.0,5267.0,0.0
2014,vio2015,0.0,5320.0,1669.0,10.0,1710.0,33655.0,0.0
2015,vio2016,0.0,1000.0,918.0,0.0,50.0,3889.0,0.0
2016,vio2017,0.0,100.0,0.0,0,100.0,46729.0,0.0
2017,vio2018,0.0,430.0,1578.0,0.0,20.0,8628.0,0.0
2018,vio2019,0.0,4320.0,157.0,0.0,10.0,1983.0,0.0
2019,vio2020,0.0,2840.0,60.0,0,0,0,0.0
2020,vio2021,0.0,2960.0,1587.0,40.0,690.0,21185.0,0.0
2021,vio2022,0.0,2050.0,3498.0,0.0,40.0,2845.0,0.0
2022,vio2023,10.0,2900.0,7282.0,10.0,60.0,15831.0,0.0
2023,vio2024,0.0,10.0,0.0,0,0,0,0.0
2024,vio2025,0.0,890.0,381.0,0.0,80.0,780.0,0.0
2025,vio2026,0.0,170.0,0.0,0,30.0,8878.0,0.0
2026,vio2027,0.0,6080.0,1812.0,60.0,8690.0,57142.0,0.0
2027,vio2028,0.0,120.0,402.0,0.0,30.0,459.0,0.0
2028,vio2029,0.0,70.0,289.0,0.0,20.0,518.0,0.0
2029,vio2030,10.0,2810.0,5476.0,60.0,1730.0,28443.0,0.0
2030,vio2031,0.0,100.0,0.0,0.0,40.0,4246.0,0.0
2031,vio2032,0.0,2060.0,1804.0,0.0,350.0,26059.0,0.0
2032,vio2033,0.0,100.0,1267.0,0.0,30.0,5327.0,0.0
2033,vio2034,0.0,2310.0,91.0,10.0,80.0,6795.0,0.0
2034,vio2035,0.0,870.0,2311.0,0.0,220.0,17053.0,0.0
2035,vio2036,0.0,370.0,3007.0,0.0,100.0,10638.0,0.0
2036,vio2037,10.0,7280.0,2004.0,50.0,2230.0,22528.0,0.0
2037,vio2038,0.0,4160.0,1983.0,10.0,370.0,17217.0,0.0
2038,vio2039,0.0,60.0,0.0,0,20.0,2168.0,0.0
2039,vio2040,0.0,540.0,1729.0,0.0,680.0,3175.0,0.0
2040,vio2041,0.0,340.0,1468.0,0,10.0,1033.0,0.0
2041,vio2042,0.0,930.0,1801.0,30.0,550.0,26444.0,0.0
2042,vio2043,0.0,1790.0,278.0,20.0,1540.0,37191.0,0.0
2043,vio2044,0.0,200.0,933.0,0.0,50.0,4096.0,0.0
2044,vio2045,0.0,2120.0,2533.0,0.0,250.0,16919.0,0.0
2045,vio2046,0.0,490.0,159.0,0.0,30.0,6827.0,0.0
2046,vio2047,0.0,17730.0,1674.0,100.0,6400.0,3184.0,0.0
2047,vio2048,0.0,840.0,2027.0,10.0,40.0,3922.0,0.0
2048,vio2049,0.0,1590.0,5658.0,0.0,10.0,3179.0,0.0
2049,vio2050,0.0,500.0,1044.0,0.0,0,0,0.0
2050,vio2051,0.0,340.0,3774.0,20.0,140.0,31299.0,0.0
2051,vio2052,0.0,1260.0,5682.0,30.0,400.0,31272.0,0.0
2052,vio2053,0.0,2230.0,12395.0,30.0,100.0,15309.0,0.0
2053,vio2054,0.0,3710.0,1217.0,0.0,0,0,0.0
2054,vio2055,0.0,1930.0,443.0,0.0,0,0,0.0
2055,vio2056,0.0,2110.0,5224.0,0.0,0,0,0.0
2056,vio2057,0.0,160.0,3203.0,0.0,50.0,12652.0,0.0
2057,vio2058,0.0,1420.0,3215.0,20.0,540.0,2407.0,0.0
2058,vio2059,0.0,440.0,2262.0,0.0,30.0,5907.0,0.0
2059,vio2060,0.0,240.0,2916.0,0.0,30.0,2451.0,0.0
2060,vio2061,0.0,580.0,3144.0,0.0,70.0,30501.0,0.0
2061,vio2062,0.0,150.0,222.0,0.0,160.0,21861.0,0.0
2062,vio2063,0.0,130.0,104.0,0.0,20.0,5265.0,0.0
2063,vio2064,0.0,80.0,2489.0,0.0,30.0,19182.0,0.0
2064,vio2065,0.0,80.0,2547.0,10.0,0,0,0.0
2065,vio2066,10.0,1220.0,3194.0,30.0,790.0,28262.0,0.0
2066,vio2067,0.0,2990.0,2993.0,130.0,10060.0,48497.0,0.0
2067,vio2068,0.0,850.0,985.0,20.0,420.0,24419.0,0.0
2068,vio2069,20.0,120960.0,6511.0,90.0,2020.0,2659.0,0.0
2069,vio2070,0.0,40.0,1574.0,0.0,20.0,7536.0,0.0
2070,vio2071,10.0,6460.0,142.0,0,10.0,912.0,0.0
2071,vio2072,10.0,3380.0,678.0,0,0,0,0.0
2072,vio2073,0.0,1110.0,2287.0,0,10.0,1429.0,0.0
2073,vio2074,0.0,1390.0,779.0,0.0,20.0,1923.0,0.0
2074,vio2075,20.0,16250.0,6055.0,0.0,0,0,0.0
2075,vio2076,0.0,4560.0,442.0,0,0,0,0.0
2076,vio2077,0.0,90.0,2063.0,0,40.0,478.0,0.0
2077,vio2078,0.0,290.0,1193.0,0.0,10.0,2775.0,0.0
2078,vio2079,0.0,230.0,2472.0,0.0,20.0,3994.0,0.0
2079,vio2080,0.0,950.0,0.0,0,0,0,0.0
2080,vio2081,0.0,3170.0,891.0,0,0,0,0.0
2081,vio2082,10.0,1100.0,206.0,0.0,20.0,2889.0,0.0
2082,vio2083,20.0,1770.0,172.0,10.0,0,0,0.0
2083,vio2084,0.0,2990.0,1803.0,50.0,1660.0,28406.0,0.0
2084,vio2085,0.0,70.0,3448.0,0,20.0,5713.0,0.0
2085,vio2086,0.0,160.0,1539.0,0,10.0,3939.0,0.0
2086,vio2087,0.0,7490.0,2171.0,0.0,0,0,0.0
2087,vio2088,0.0,8360.0,4594.0,0.0,0,0,0.0
2088,vio2089,0.0,1180.0,395.0,10.0,10.0,2532.0,0.0
2089,vio2090,30.0,9930.0,5284.0,0.0,10.0,735.0,0.0
2090,vio2091,0.0,1710.0,1341.0,20.0,5790.0,29518.0,0.0
2091,vio2092,0.0,0.0,7962.0,10.0,0,0,0.0
2092,vio2093,0.0,260.0,2892.0,0.0,80.0,19782.0,0.0
2093,vio2094,0.0,30.0,0.0,0,30.0,473.0,0.0
2094,vio2095,0.0,0.0,5195.0,0.0,20.0,27027.0,0.0
2095,vio2096,0.0,610.0,0.0,0,0,0,0.0
2096,vio2097,0.0,0.0,1434.0,0.0,10.0,3664.0,0.0
2097,vio2098,0.0,180.0,1113.0,0,10.0,3044.0,0.0
2098,vio2099,0.0,4820.0,526.0,0.0,0,0,0.0
2099,vio2100,30.0,6040.0,2769.0,180.0,9040.0,32267.0,0.0
2100,vio2101,0.0,780.0,3957.0,10.0,900.0,24403.0,0.0
2101,vio2102,0.0,630.0,1157.0,0.0,60.0,8918.0,0.0
2102,vio2103,0.0,16780.0,7671.0,20.0,40.0,3098.0,0.0
2103,vio2104,10.0,3140.0,486.0,10.0,10.0,127.0,0.0
2104,vio2105,0.0,10.0,17712.0,10.0,0.0,0.0,0.0
2105,vio2106,0.0,50.0,0.0,0,50.0,23095.0,0.0
2106,vio2107,0.0,120.0,0.0,0,10.0,2976.0,0.0
2107,vio2108,0.0,0.0,2028.0,10.0,30.0,15682.0,0.0
2108,vio2109,0.0,60.0,349.0,0.0,780.0,30622.0,0.0
2109,vio2110,10.0,3170.0,2545.0,0.0,600.0,14638.0,0.0
2110,vio2111,0.0,0.0,0.0,0,20.0,13793.0,0.0
2111,vio2112,0.0,290.0,1699.0,10.0,740.0,22104.0,0.0
2112,vio2113,0.0,500.0,2498.0,0,0,0,0.0
2113,vio2114,0.0,130.0,0.0,0,40.0,18727.0,0.0
2114,vio2115,0.0,600.0,876.0,0.0,170.0,19373.0,0.0
2115,vio2116,0.0,230.0,3181.0,10.0,40.0,671.0,0.0
2116,vio2117,0.0,280.0,4015.0,20.0,500.0,16528.0,0.0
2117,vio2118,0.0,1520.0,1481.0,0.0,20.0,1533.0,0.0
2118,vio2119,0.0,3320.0,5266.0,0.0,50.0,10445.0,0.0
2119,vio2120,0.0,2100.0,3089.0,10.0,20.0,3432.0,0.0
2120,vio2121,0.0,80.0,2575.0,0.0,150.0,15337.0,0.0
2121,vio2122,0.0,390.0,6555.0,10.0,240.0,16947.0,0.0
2122,vio2123,0.0,460.0,4572.0,0.0,0,0,0.0
2123,vio2124,0.0,90.0,6313.0,0.0,30.0,12632.0,0.0
2124,vio2125,0.0,390.0,3688.0,10.0,160.0,21915.0,0.0
2125,vio2126,0.0,2100.0,3258.0,80.0,5340.0,2502.0,0.0
2126,vio2127,0.0,10.0,0.0,0,0,0,0.0
2127,vio2128,0.0,60.0,1707.0,0.0,20.0,7672.0,0.0
2128,vio2129,0.0,0.0,0.0,0,0,0,0.0
2129,vio2130,0.0,40.0,0.0,0,100.0,13957.0,0.0
2130,vio2131,0.0,50.0,0.0,0.0,20.0,7427.0,0.0
2131,vio2132,0.0,240.0,1191.0,0.0,20.0,6283.0,0.0
2132,vio2133,0.0,30.0,0.0,0,10.0,12376.0,0.0
2133,vio2134,0.0,320.0,577.0,0.0,20.0,1453.0,0.0
2134,vio2135,0.0,0.0,0.0,0,0,0,0.0
2135,vio2136,0.0,0.0,0.0,0,0,0,0.0
2136,vio2137,0.0,30.0,110.0,10.0,680.0,33417.0,0.0
2137,vio2138,0.0,130.0,1171.0,0.0,0,0,0.0
2138,vio2139,0.0,550.0,1608.0,0.0,60.0,8134.0,0.0
2139,vio2140,0.0,180.0,1106.0,10.0,190.0,18006.0,0.0
2140,vio2141,0.0,1410.0,3491.0,10.0,80.0,6534.0,0.0
2141,vio2142,0.0,0.0,0.0,0,30.0,12804.0,0.0
2142,vio2143,0.0,400.0,804.0,40.0,870.0,13414.0,0.0
2143,vio2144,0.0,30.0,2432.0,0.0,0,0,0.0
2144,vio2145,0.0,30.0,852.0,0.0,0,0,0.0
2145,vio2146,0.0,0.0,0.0,0,0,0,0.0
2146,vio2147,0.0,70.0,0.0,0,0,0,0.0
2147,vio2148,0.0,10.0,0.0,0,0,0,0.0
2148,vio2149,0.0,20.0,0.0,0,0,0,0.0
2149,vio2150,0.0,0.0,1088.0,0.0,180.0,21882.0,0.0
2150,vio2151,0.0,0.0,821.0,0.0,30.0,6435.0,0.0
2151,vio2152,0.0,0.0,1941.0,0.0,0,0,0.0
2152,vio2153,10.0,560.0,1301.0,0.0,0.0,0.0,0.0
2153,vio2154,0.0,270.0,0.0,0,0,0,0.0
2154,vio2155,0.0,80.0,1564.0,0,0,0,0.0
2155,vio2156,0.0,330.0,1053.0,20.0,1460.0,19217.0,0.0
2156,vio2157,0.0,0.0,1983.0,0.0,20.0,10881.0,0.0
2157,vio2158,0.0,180.0,98.0,10.0,2770.0,22846.0,0.0
2158,vio2159,0.0,0.0,0.0,0,20.0,15221.0,0.0
2159,vio2160,0.0,30.0,849.0,0.0,30.0,681.0,0.0
2160,vio2161,10.0,220.0,0.0,0.0,0,0,0.0
2161,vio2162,0.0,40.0,84.0,0.0,40.0,8128.0,0.0
2162,vio2163,0.0,30.0,0.0,0,0,0,0.0
2163,vio2164,0.0,70.0,2865.0,0,0,0,0.0
