,idMin,recurso,cantidad,unidades
3448,min3449,ROCA FOSFORICA,20225.0,TONELADAS
3449,min3450,ARCILLA,17385.0,TONELADAS
3450,min3451,ROCA FOSFORICA,340927.0,TONELADAS
3451,min3452,ROCA FOSFORICA,16624.0,TONELADAS
3452,min3453,ROCA FOSFORICA,17067.0,TONELADAS
3453,min3454,ARCILLAS MISCELANEAS,38030.0,TONELADAS
3454,min3455,ARCILLAS MISCELANEAS,34872.0,TONELADAS
3455,min3456,ARENAS,17885.0,METROS CUBICOS
3456,min3457,ARCILLAS MISCELANEAS,39317.0,TONELADAS
3457,min3458,RECEBO,270.0,METROS CUBICOS
3458,min3459,RECEBO,325.0,METROS CUBICOS
3459,min3460,GRAVAS DE RIO,9600.0,METROS CUBICOS
3460,min3461,RECEBO,2449.0,METROS CUBICOS
3461,min3462,RECEBO,1613.0,METROS CUBICOS
3462,min3463,GRAVAS,9000.0,METROS CUBICOS
3463,min3464,ARCILLAS MISCELANEAS,11455.0,TONELADAS
3464,min3465,ARCILLAS MISCELANEAS,6100.0,TONELADAS
3465,min3466,ARCILLAS MISCELANEAS,1550.0,TONELADAS
3466,min3467,ARCILLAS MISCELANEAS,3150.0,TONELADAS
3467,min3468,ARCILLAS MISCELANEAS,7600.0,TONELADAS
3468,min3469,ORO,52239.0,GRAMOS
3469,min3470,ORO,24518.0,GRAMOS
3470,min3471,ORO,38475.0,GRAMOS
3471,min3472,ORO,56850.0,GRAMOS
3472,min3473,ORO,0.0,GRAMOS
3473,min3474,ORO,6910.0,GRAMOS
3474,min3475,ARENAS,885.0,METROS CUBICOS
3475,min3476,ARENA DE RIO,409.0,METROS CUBICOS
3476,min3477,ARENA DE RIO,358.0,METROS CUBICOS
3477,min3478,RECEBO,655.0,METROS CUBICOS
3478,min3479,ORO,9759.0,GRAMOS
3479,min3480,ARENAS,1923524.0,METROS CUBICOS
3480,min3481,ARENA DE CANTERA,829032.0,METROS CUBICOS
3481,min3482,GRAVAS,1167604.0,METROS CUBICOS
3482,min3483,RECEBO,5514.0,METROS CUBICOS
3483,min3484,GRAVAS,118562.0,METROS CUBICOS
3484,min3485,ORO,109.0,GRAMOS
3485,min3486,RECEBO,80000.0,METROS CUBICOS
3486,min3487,ORO,4243.0,GRAMOS
3487,min3488,ORO,213.0,GRAMOS
3488,min3489,ORO,35433.0,GRAMOS
3489,min3490,ORO,6043.0,GRAMOS
3490,min3491,ORO,31442.0,GRAMOS
3491,min3492,ORO,44095.0,GRAMOS
3492,min3493,ORO,7523.0,GRAMOS
3493,min3494,ORO,10247.0,GRAMOS
3494,min3495,ORO,35016.0,GRAMOS
3495,min3496,ORO,598.0,GRAMOS
3496,min3497,ORO,35813.0,GRAMOS
3497,min3498,CALIZAS,50.0,TONELADAS
3498,min3499,CALIZAS,190.0,TONELADAS
3499,min3500,GRAVAS,2210.0,METROS CUBICOS
3500,min3501,GRAVAS,5041.0,METROS CUBICOS
3501,min3502,GRAVAS,780.0,METROS CUBICOS
3502,min3503,GRAVAS DE RIO,2000.0,METROS CUBICOS
3503,min3504,GRAVAs DE RIO,240.0,METROS CUBICOS
3504,min3505,MARMOL,45.0,TONELADAS
3505,min3506,MARMOL,175.0,TONELADAS
3506,min3507,MARMOL,220.0,TONELADAS
3507,min3508,MARMOL,300.0,TONELADAS
3508,min3509,MARMOL,330.0,TONELADAS
3509,min3510,MARMOL EN RAJÓN (RETAL DE MÁRMOL),42.0,METROS CUBICOS
3510,min3511,MARMOL EN RAJÓN (RETAL DE MÁRMOL),35.0,METROS CUBICOS
3511,min3512,MARMOL EN RAJÓN (RETAL DE MÁRMOL),17.0,METROS CUBICOS
3512,min3513,MARMOL EN RAJÓN (RETAL DE MÁRMOL),28.0,METROS CUBICOS
3513,min3514,MARMOL EN RAJÓN (RETAL DE MÁRMOL),0.0,METROS CUBICOS
3514,min3515,GRAVAS DE RIO,89870.0,METROS CUBICOS
3515,min3516,ARCILLAS MISCELANEAS,278593.0,TONELADAS
3516,min3517,GRAVAS DE RIO,1130.0,METROS CUBICOS
3517,min3518,GRAVAS DE RIO,346.0,METROS CUBICOS
3518,min3519,GRAVAS,2500.0,METROS CUBICOS
3519,min3520,GRAVAS,5300.0,METROS CUBICOS
3520,min3521,GRAVAS,500.0,METROS CUBICOS
3521,min3522,GRAVAS,1500.0,METROS CUBICOS
3522,min3523,GRAVAS,600.0,METROS CUBICOS
3523,min3524,DOLOMITA,18806.0,TONELADAS
3524,min3525,DOLOMITA,16268.0,TONELADAS
3525,min3526,DOLOMITA,24017.0,TONELADAS
3526,min3527,ORO,63930.0,GRAMOS
3527,min3528,ORO,52936.0,GRAMOS
3528,min3529,ORO,16238.0,GRAMOS
3529,min3530,RECEBO,30535.0,METROS CUBICOS
3530,min3531,ORO,65255.0,GRAMOS
3531,min3532,ORO,31167.0,GRAMOS
3532,min3533,ORO,51769.0,GRAMOS
3533,min3534,RECEBO,64950.0,METROS CUBICOS
3534,min3535,RECEBO,4435.0,METROS CUBICOS
3535,min3536,ARENA DE RIO,22660.0,METROS CUBICOS
3536,min3537,GRAVAS,12708.0,METROS CUBICOS
3537,min3538,RECEBO,81953.0,METROS CUBICOS
3538,min3539,RECEBO,158124.0,METROS CUBICOS
3539,min3540,RECEBO,38172.0,METROS CUBICOS
3540,min3541,GRAVAS,47129.0,METROS CUBICOS
3541,min3542,RECEBO,13849.0,METROS CUBICOS
3542,min3543,RECEBO,5061.0,METROS CUBICOS
3543,min3544,ORO,133420.0,GRAMOS
3544,min3545,GRAVAS,115202.0,METROS CUBICOS
3545,min3546,ORO,57850.0,GRAMOS
3546,min3547,ORO,26314.0,GRAMOS
3547,min3548,ORO,58490.0,GRAMOS
3548,min3549,GRAVAS,32418.0,METROS CUBICOS
3549,min3550,GRAVAS DE RIO,15630.0,METROS CUBICOS
3550,min3551,GRAVAS DE RIO,17666.0,METROS CUBICOS
3551,min3552,ARENA DE RIO,14802.0,METROS CUBICOS
3552,min3553,ARENA DE RIO,68796.0,METROS CUBICOS
3553,min3554,ARENA DE RIO,0.0,METROS CUBICOS
3554,min3555,ARENA DE CANTERA,2595.0,METROS CUBICOS
3555,min3556,ARENA DE CANTERA,4002.0,METROS CUBICOS
3556,min3557,ARENA DE CANTERA,4845.0,METROS CUBICOS
3557,min3558,GRAVAS,2094.0,METROS CUBICOS
3558,min3559,MARMOL EN RAJÓN (RETAL DE MÁRMOL),1114.0,METROS CUBICOS
3559,min3560,MARMOL EN RAJÓN (RETAL DE MÁRMOL),50.0,METROS CUBICOS
3560,min3561,MARMOL EN RAJÓN (RETAL DE MÁRMOL),1790.0,METROS CUBICOS
3561,min3562,MARMOL,47260.0,TONELADAS
3562,min3563,MARMOL EN RAJÓN (RETAL DE MÁRMOL),16487.0,METROS CUBICOS
3563,min3564,MARMOL,23583.0,TONELADAS
3564,min3565,MARMOL,45229.0,TONELADAS
3565,min3566,MARMOL,28277.0,TONELADAS
3566,min3567,MARMOL,36389.0,TONELADAS
3567,min3568,MARMOL EN RAJÓN (RETAL DE MÁRMOL),19298.0,METROS CUBICOS
3568,min3569,MARMOL EN RAJÓN (RETAL DE MÁRMOL),13551.0,METROS CUBICOS
3569,min3570,MARMOL EN RAJÓN (RETAL DE MÁRMOL),19211.0,METROS CUBICOS
3570,min3571,MARMOL EN RAJÓN (RETAL DE MÁRMOL),0.0,METROS CUBICOS
3571,min3572,MARMOL EN RAJÓN (RETAL DE MÁRMOL),0.0,METROS CUBICOS
3572,min3573,ORO,6085.0,GRAMOS
3573,min3574,ORO,193.0,GRAMOS
3574,min3575,ORO,4177.0,GRAMOS
3575,min3576,ORO,4566.0,GRAMOS
3576,min3577,ORO,4451.0,GRAMOS
3577,min3578,ORO,11244.0,GRAMOS
3578,min3579,GRAVAS DE RIO,914152.0,METROS CUBICOS
3579,min3580,GRAVAS DE RIO,1039113.0,METROS CUBICOS
3580,min3581,ORO,42247.0,GRAMOS
3581,min3582,GRAVAS,140136.0,METROS CUBICOS
3582,min3583,GRAVAS,175399.0,METROS CUBICOS
3583,min3584,ORO,85069.0,GRAMOS
3584,min3585,ROCA FOSFORICA,201638.0,TONELADAS
3585,min3586,GRAVAS,213024.0,METROS CUBICOS
3586,min3587,GRAVAS,80286.0,METROS CUBICOS
3587,min3588,ARENAS,46584.0,METROS CUBICOS
3588,min3589,GRAVAS,7184.0,METROS CUBICOS
3589,min3590,ARENAS,3993.0,METROS CUBICOS
3590,min3591,GRAVAS,7980.0,METROS CUBICOS
3591,min3592,GRAVAS,3325.0,METROS CUBICOS
3592,min3593,GRAVAS,6190.0,METROS CUBICOS
3593,min3594,GRAVAS DE RIO,9400.0,METROS CUBICOS
3594,min3595,GRAVAS,2037.0,METROS CUBICOS
3595,min3596,GRAVAs DE RIO,5107.0,METROS CUBICOS
3596,min3597,GRAVAS DE RIO,3550.0,METROS CUBICOS
3597,min3598,MARMOL,8708.0,TONELADAS
3598,min3599,MARMOL,3590.0,TONELADAS
3599,min3600,MARMOL,2370.0,TONELADAS
3600,min3601,MARMOL,4514.0,TONELADAS
3601,min3602,MARMOL,5009.0,TONELADAS
3602,min3603,MARMOL EN RAJÓN (RETAL DE MÁRMOL),4606.0,METROS CUBICOS
3603,min3604,MARMOL EN RAJÓN (RETAL DE MÁRMOL),2970.0,METROS CUBICOS
3604,min3605,MARMOL EN RAJÓN (RETAL DE MÁRMOL),1674.0,METROS CUBICOS
3605,min3606,MARMOL EN RAJÓN (RETAL DE MÁRMOL),6037.0,METROS CUBICOS
3606,min3607,MARMOL EN RAJÓN (RETAL DE MÁRMOL),418.0,METROS CUBICOS
3607,min3608,GRAVAS DE RIO,1786.0,METROS CUBICOS
3608,min3609,GRAVAS DE RIO,5100.0,METROS CUBICOS
3609,min3610,GRAVAS,462.0,METROS CUBICOS
3610,min3611,GRAVAS,348.0,METROS CUBICOS
3611,min3612,ORO,11373.0,GRAMOS
3612,min3613,ARENAS,525.0,METROS CUBICOS
3613,min3614,GRAVAS,10088.0,METROS CUBICOS
3614,min3615,GRAVAS,3153.0,METROS CUBICOS
3615,min3616,ORO,5428.0,GRAMOS
3616,min3617,GRAVAS,5380.0,METROS CUBICOS
3617,min3618,GRAVAS,5720.0,METROS CUBICOS
3618,min3619,GRAVAS,17445.0,METROS CUBICOS
3619,min3620,GRAVAS,606.0,METROS CUBICOS
3620,min3621,GRAVAS,3900.0,METROS CUBICOS
3621,min3622,CALIZAS,108528.0,TONELADAS
3622,min3623,CALIZAS,203252.0,TONELADAS
3623,min3624,CALIZAS,92708.0,TONELADAS
3624,min3625,GRAVAS,22924.0,METROS CUBICOS
3625,min3626,GRAVAS,76971.0,METROS CUBICOS
3626,min3627,GRAVAs DE RIO,11994.0,METROS CUBICOS
3627,min3628,GRAVAS,4800.0,METROS CUBICOS
3628,min3629,GRAVAS DE RIO,8282.0,METROS CUBICOS
3629,min3630,GRAVAS DE RIO,7914.0,METROS CUBICOS
3630,min3631,GRAVAs DE RIO,47966.0,METROS CUBICOS
3631,min3632,CARBON,19744375.0,TONELADAS
3632,min3633,CARBON,21722968.0,TONELADAS
3633,min3634,CARBON,24488606.0,TONELADAS
3634,min3635,CARBON,24368704.0,TONELADAS
3635,min3636,CARBON,14603510.0,TONELADAS
3636,min3637,CARBON,11805974.0,TONELADAS
3637,min3638,CARBON,6559847.0,TONELADAS
3638,min3639,CARBON,1696331.0,TONELADAS
3639,min3640,CARBON,19835352.0,TONELADAS
3640,min3641,CARBON,606711.0,TONELADAS
3641,min3642,CARBON,16632631.0,TONELADAS
3642,min3643,CARBON,19272655.0,TONELADAS
3643,min3644,CARBON,10536043.0,TONELADAS
3644,min3645,CARBON,9010779.0,TONELADAS
3645,min3646,CARBON,13727384.0,TONELADAS
3646,min3647,CARBON,7317391.0,TONELADAS
3647,min3648,CARBON,10401091.0,TONELADAS
3648,min3649,CARBON,8040109.0,TONELADAS
3649,min3650,CARBON,7384499.0,TONELADAS
3650,min3651,CARBON,10155528.0,TONELADAS
3651,min3652,GRAVAS,5525.0,METROS CUBICOS
3652,min3653,GRAVAS,4105.0,METROS CUBICOS
3653,min3654,GRAVAS,5132.0,METROS CUBICOS
3654,min3655,ARENA DE RIO,11274.0,METROS CUBICOS
3655,min3656,GRAVAS,18044.0,METROS CUBICOS
3656,min3657,GRAVAS,24259.0,METROS CUBICOS
3657,min3658,GRAVAS,23998.0,METROS CUBICOS
3658,min3659,GRAVAS,27127.0,METROS CUBICOS
3659,min3660,ARENAS,2328.0,METROS CUBICOS
3660,min3661,ARENAS,14615.0,METROS CUBICOS
3661,min3662,ARENAS,54.0,METROS CUBICOS
3662,min3663,ARENAS,211.0,METROS CUBICOS
3663,min3664,ARENAS,403.0,METROS CUBICOS
3664,min3665,ARENAS,244.0,METROS CUBICOS
3665,min3666,ARENAS,67.0,METROS CUBICOS
3666,min3667,ORO,608618.0,GRAMOS
3667,min3668,ORO,10769.0,GRAMOS
3668,min3669,ORO,181659.0,GRAMOS
3669,min3670,RECEBO,1708.0,METROS CUBICOS
3670,min3671,RECEBO,35272.0,METROS CUBICOS
3671,min3672,RECEBO,11113.0,METROS CUBICOS
3672,min3673,RECEBO,1916.0,METROS CUBICOS
3673,min3674,RECEBO,50793.0,METROS CUBICOS
3674,min3675,CARBON,256308.0,TONELADAS
3675,min3676,CARBON,5061512.0,TONELADAS
3676,min3677,CARBON,3114159.0,TONELADAS
3677,min3678,CARBON,2501219.0,TONELADAS
3678,min3679,CARBON,1711806.0,TONELADAS
3679,min3680,CARBON,2736993.0,TONELADAS
3680,min3681,CARBON,3830459.0,TONELADAS
3681,min3682,CARBON,2637431.0,TONELADAS
3682,min3683,CARBON,587445.0,TONELADAS
3683,min3684,CARBON,344022.0,TONELADAS
3684,min3685,RECEBO,3570.0,METROS CUBICOS
3685,min3686,GRAVA DE CANTERA,19164.0,METROS CUBICOS
3686,min3687,GRAVA DE CANTERA,52643.0,METROS CUBICOS
3687,min3688,SAL,76158.0,TONELADAS
3688,min3689,SAL,152225.0,TONELADAS
3689,min3690,SAL,165126.0,TONELADAS
3690,min3691,RECEBO,81657.0,METROS CUBICOS
3691,min3692,SAL,12378.0,TONELADAS
3692,min3693,ORO,17256.0,GRAMOS
3693,min3694,ORO,298028.0,GRAMOS
3694,min3695,ORO,8860.0,GRAMOS
3695,min3696,ORO,77854.0,GRAMOS
3696,min3697,YESO,2175.0,TONELADAS
3697,min3698,YESO,419.0,TONELADAS
3698,min3699,BARITA,695.0,TONELADAS
3699,min3700,BARITA,100.0,TONELADAS
3700,min3701,BARITA,1600.0,TONELADAS
3701,min3702,YESO,80.0,TONELADAS
3702,min3703,YESO,80.0,TONELADAS
3703,min3704,BARITA,167.0,TONELADAS
3704,min3705,YESO,959.0,TONELADAS
3705,min3706,YESO,1978.0,TONELADAS
3706,min3707,YESO,4502.0,TONELADAS
3707,min3708,GRAVAS,2621.0,METROS CUBICOS
3708,min3709,ARENAS,1440.0,METROS CUBICOS
3709,min3710,RECEBO,31160.0,METROS CUBICOS
3710,min3711,RECEBO,187104.0,METROS CUBICOS
3711,min3712,RECEBO,139332.0,METROS CUBICOS
3712,min3713,RECEBO,36279.0,METROS CUBICOS
3713,min3714,GRAVAS,9810.0,METROS CUBICOS
3714,min3715,RECEBO,37613.0,METROS CUBICOS
3715,min3716,GRAVAS,146854.0,METROS CUBICOS
3716,min3717,GRAVAS,127743.0,METROS CUBICOS
3717,min3718,GRAVAS,101048.0,METROS CUBICOS
3718,min3719,GRAVA DE CANTERA,22866.0,METROS CUBICOS
3719,min3720,GRAVAS,41489.0,METROS CUBICOS
3720,min3721,GRAVAS,21798.0,METROS CUBICOS
3721,min3722,GRAVAS,1654.0,METROS CUBICOS
3722,min3723,GRAVAS,2925.0,METROS CUBICOS
3723,min3724,GRAVAs DE RIO,11669.0,METROS CUBICOS
3724,min3725,GRAVAS DE RIO,20259.0,METROS CUBICOS
3725,min3726,GRAVAs DE RIO,34464.0,METROS CUBICOS
3726,min3727,GRAVA DE CANTERA,10355.0,METROS CUBICOS
3727,min3728,GRAVAS,47077.0,METROS CUBICOS
3728,min3729,RECEBO,7629.0,METROS CUBICOS
3729,min3730,RECEBO,8682.0,METROS CUBICOS
3730,min3731,GRAVAS,46108.0,METROS CUBICOS
3731,min3732,RECEBO,45931.0,METROS CUBICOS
3732,min3733,RECEBO,6751.0,METROS CUBICOS
3733,min3734,GRAVAS,6819.0,METROS CUBICOS
3734,min3735,GRAVAS,18181.0,METROS CUBICOS
3735,min3736,ARCILLAS MISCELANEAS,8366.0,TONELADAS
3736,min3737,ARCILLAS MISCELANEAS,10109.0,TONELADAS
3737,min3738,ARCILLAS MISCELANEAS,1537.0,TONELADAS
3738,min3739,ARCILLAS MISCELANEAS,6389.0,TONELADAS
3739,min3740,ARCILLAS MISCELANEAS,8331.0,TONELADAS
3740,min3741,ARCILLAS MISCELANEAS,1586.0,TONELADAS
3741,min3742,CALIZAS,228543.0,TONELADAS
3742,min3743,CALIZAS,482299.0,TONELADAS
3743,min3744,CALIZAS,491164.0,TONELADAS
3744,min3745,CALIZAS,486475.0,TONELADAS
3745,min3746,CALIZAS,605711.0,TONELADAS
3746,min3747,CALIZAS,584850.0,TONELADAS
3747,min3748,CALIZAS,320331.0,TONELADAS
3748,min3749,CALIZAS,114956.0,TONELADAS
3749,min3750,CALIZAS,232147.0,TONELADAS
3750,min3751,CALIZAS,294573.0,TONELADAS
3751,min3752,BASALTO,29399.0,TONELADAS
3752,min3753,BASALTO,33898.0,TONELADAS
3753,min3754,RECEBO,460194.0,METROS CUBICOS
3754,min3755,RECEBO,107848.0,METROS CUBICOS
3755,min3756,BASALTO,11079.0,TONELADAS
3756,min3757,GRAVAS,218547.0,METROS CUBICOS
3757,min3758,BASALTO,13223.0,TONELADAS
3758,min3759,RECEBO,1475.0,METROS CUBICOS
3759,min3760,RECEBO,37399.0,METROS CUBICOS
3760,min3761,RECEBO,148642.0,METROS CUBICOS
3761,min3762,RECEBO,82666.0,METROS CUBICOS
3762,min3763,RECEBO,75725.0,METROS CUBICOS
3763,min3764,RECEBO,150.0,METROS CUBICOS
3764,min3765,RECEBO,36400.0,METROS CUBICOS
3765,min3766,RECEBO,39378.0,METROS CUBICOS
3766,min3767,GRAVAS,79297.0,METROS CUBICOS
3767,min3768,RECEBO,40160.0,METROS CUBICOS
3768,min3769,RECEBO,95557.0,METROS CUBICOS
3769,min3770,RECEBO,56847.0,METROS CUBICOS
3770,min3771,RECEBO,172919.0,METROS CUBICOS
3771,min3772,GRAVAS,110086.0,METROS CUBICOS
3772,min3773,GRAVAS,242235.0,METROS CUBICOS
3773,min3774,RECEBO,11762.0,METROS CUBICOS
3774,min3775,ARENAS,3500.0,METROS CUBICOS
3775,min3776,GRAVAS,2416.0,METROS CUBICOS
3776,min3777,GRAVAs DE RIO,2000.0,METROS CUBICOS
3777,min3778,GRAVA DE CANTERA,4420.0,METROS CUBICOS
3778,min3779,RECEBO,4488.0,METROS CUBICOS
3779,min3780,GRAVAS,561835.0,METROS CUBICOS
3780,min3781,ARENA DE RIO,410380.0,METROS CUBICOS
3781,min3782,GRAVAS DE RIO,464703.0,METROS CUBICOS
3782,min3783,GRAVA DE CANTERA,539754.0,METROS CUBICOS
3783,min3784,GRAVAS,734807.0,METROS CUBICOS
3784,min3785,GRAVAS,416532.0,METROS CUBICOS
3785,min3786,GRAVAS,626245.0,METROS CUBICOS
3786,min3787,GRAVAS,453290.0,METROS CUBICOS
3787,min3788,GRAVAS,445802.0,METROS CUBICOS
3788,min3789,GRAVAS,141002.0,METROS CUBICOS
3789,min3790,GRAVAS,33088.0,METROS CUBICOS
3790,min3791,GRAVAS DE RIO,378609.0,METROS CUBICOS
3791,min3792,ARENA DE RIO,336358.0,METROS CUBICOS
3792,min3793,GRAVAS,296207.0,METROS CUBICOS
3793,min3794,ARENAS,197236.0,METROS CUBICOS
3794,min3795,GRAVA DE CANTERA,212201.0,METROS CUBICOS
3795,min3796,GRAVAS,210130.0,METROS CUBICOS
3796,min3797,GRAVAS,227275.0,METROS CUBICOS
3797,min3798,ARENAS,111256.0,METROS CUBICOS
3798,min3799,ARENAS,130492.0,METROS CUBICOS
3799,min3800,GRAVA DE CANTERA,3654.0,METROS CUBICOS
3800,min3801,GRAVAS DE RIO,21184.0,METROS CUBICOS
3801,min3802,GRAVAS DE RIO,7540.0,METROS CUBICOS
3802,min3803,GRAVAS,13621.0,METROS CUBICOS
3803,min3804,GRAVAS DE RIO,14520.0,METROS CUBICOS
3804,min3805,GRAVAS,28370.0,METROS CUBICOS
3805,min3806,GRAVAS,34781.0,METROS CUBICOS
3806,min3807,GRAVAS,100137.0,METROS CUBICOS
3807,min3808,GRAVAS,59602.0,METROS CUBICOS
3808,min3809,GRAVAS,134500.0,METROS CUBICOS
3809,min3810,GRAVAS,13711.0,METROS CUBICOS
3810,min3811,GRAVAS,66579.0,METROS CUBICOS
3811,min3812,GRAVAS,70694.0,METROS CUBICOS
3812,min3813,GRAVAS,149923.0,METROS CUBICOS
3813,min3814,GRAVAS,7591.0,METROS CUBICOS
3814,min3815,GRAVAS,27324.0,METROS CUBICOS
3815,min3816,GRAVAS,275781.0,METROS CUBICOS
3816,min3817,GRAVAS,163849.0,METROS CUBICOS
3817,min3818,GRAVAS,134348.0,METROS CUBICOS
3818,min3819,GRAVA DE CANTERA,211117.0,METROS CUBICOS
3819,min3820,GRAVAS DE RIO,214359.0,METROS CUBICOS
3820,min3821,RECEBO,20099.0,METROS CUBICOS
3821,min3822,GRAVAS DE RIO,431510.0,METROS CUBICOS
3822,min3823,CALIZAS,558.0,TONELADAS
3823,min3824,CALIZAS,411.0,TONELADAS
3824,min3825,GRAVAS DE RIO,175013.0,METROS CUBICOS
3825,min3826,GRAVAS,67125.0,METROS CUBICOS
3826,min3827,GRAVAS DE RIO,212683.0,METROS CUBICOS
3827,min3828,GRAVAS,92440.0,METROS CUBICOS
3828,min3829,GRAVAS,135563.0,METROS CUBICOS
3829,min3830,GRAVAS,39212.0,METROS CUBICOS
3830,min3831,GRAVAS,34004.0,METROS CUBICOS
3831,min3832,GRAVA DE CANTERA,114525.0,METROS CUBICOS
3832,min3833,GRAVAS,4953.0,METROS CUBICOS
3833,min3834,GRAVAS,11229.0,METROS CUBICOS
3834,min3835,GRAVAS,60000.0,METROS CUBICOS
3835,min3836,GRAVAS DE RIO,69884.0,METROS CUBICOS
3836,min3837,GRAVAS DE RIO,39606.0,METROS CUBICOS
3837,min3838,GRAVAS,36610.0,METROS CUBICOS
3838,min3839,GRAVA DE CANTERA,84768.0,METROS CUBICOS
3839,min3840,GRAVAS,30828.0,METROS CUBICOS
3840,min3841,GRAVAS,7084.0,METROS CUBICOS
3841,min3842,GRAVAS,41101.0,METROS CUBICOS
3842,min3843,GRAVAS,103006.0,METROS CUBICOS
3843,min3844,DOLOMITA,26710.0,TONELADAS
3844,min3845,DOLOMITA,22995.0,TONELADAS
3845,min3846,DOLOMITA,22473.0,TONELADAS
3846,min3847,CALIZAS,22668.0,TONELADAS
3847,min3848,CALIZAS,23585.0,TONELADAS
3848,min3849,DOLOMITA,5883.0,TONELADAS
3849,min3850,CALIZAS,16474.0,TONELADAS
3850,min3851,DOLOMITA,40181.0,TONELADAS
3851,min3852,DOLOMITA,87499.0,TONELADAS
3852,min3853,DOLOMITA,22115.0,TONELADAS
3853,min3854,GRAVAS,8143.0,METROS CUBICOS
3854,min3855,GRAVAS,906.0,METROS CUBICOS
3855,min3856,GRAVAS,15305.0,METROS CUBICOS
3856,min3857,GRAVAS DE RIO,2842.0,METROS CUBICOS
3857,min3858,GRAVAS DE RIO,2310.0,METROS CUBICOS
3858,min3859,GRAVA DE CANTERA,33672.0,METROS CUBICOS
3859,min3860,GRAVAS,30000.0,METROS CUBICOS
3860,min3861,GRAVAS,15500.0,METROS CUBICOS
3861,min3862,GRAVAS,28700.0,METROS CUBICOS
3862,min3863,GRAVAS,60799.0,METROS CUBICOS
3863,min3864,GRAVAS,61452.0,METROS CUBICOS
3864,min3865,GRAVAS,198145.0,METROS CUBICOS
3865,min3866,GRAVAS,34549.0,METROS CUBICOS
3866,min3867,GRAVAS,30391.0,METROS CUBICOS
3867,min3868,GRAVAS DE RIO,119329.0,METROS CUBICOS
3868,min3869,GRAVA DE CANTERA,193655.0,METROS CUBICOS
3869,min3870,GRAVAS DE RIO,81241.0,METROS CUBICOS
3870,min3871,GRAVAS,17025.0,METROS CUBICOS
3871,min3872,GRAVAS,41810.0,METROS CUBICOS
3872,min3873,GRAVAS,281468.0,METROS CUBICOS
3873,min3874,GRAVAS,66344.0,METROS CUBICOS
3874,min3875,GRAVAS,49406.0,METROS CUBICOS
3875,min3876,GRAVAS,51827.0,METROS CUBICOS
3876,min3877,GRAVAS,191865.0,METROS CUBICOS
3877,min3878,GRAVAS,29138.0,METROS CUBICOS
3878,min3879,GRAVA DE CANTERA,100983.0,METROS CUBICOS
3879,min3880,GRAVAS DE RIO,86760.0,METROS CUBICOS
3880,min3881,GRAVAS DE RIO,187395.0,METROS CUBICOS
3881,min3882,ARENA DE RIO,1308.0,METROS CUBICOS
3882,min3883,GRAVA DE CANTERA,7144.0,METROS CUBICOS
3883,min3884,GRAVAS DE RIO,21000.0,METROS CUBICOS
3884,min3885,GRAVAS DE RIO,10249.0,METROS CUBICOS
3885,min3886,GRAVA DE CANTERA,4476.0,METROS CUBICOS
3886,min3887,GRAVAS DE RIO,38400.0,METROS CUBICOS
3887,min3888,GRAVAS,6993.0,METROS CUBICOS
3888,min3889,GRAVAS DE RIO,535.0,METROS CUBICOS
3889,min3890,GRAVAS DE RIO,480.0,METROS CUBICOS
3890,min3891,GRAVA DE CANTERA,470.0,METROS CUBICOS
3891,min3892,GRAVAS,146.0,METROS CUBICOS
3892,min3893,GRAVAS DE RIO,600.0,METROS CUBICOS
3893,min3894,GRAVA DE CANTERA,118210.0,METROS CUBICOS
3894,min3895,ARCILLAS FERRUGINOSAS,36663.0,TONELADAS
3895,min3896,GRAVA DE CANTERA,39283.0,METROS CUBICOS
3896,min3897,RECEBO,208204.0,METROS CUBICOS
3897,min3898,GRAVAS,20139.0,METROS CUBICOS
3898,min3899,RECEBO,21164.0,METROS CUBICOS
3899,min3900,GRAVAS,57335.0,METROS CUBICOS
3900,min3901,GRAVAS,31490.0,METROS CUBICOS
3901,min3902,GRAVAS,34955.0,METROS CUBICOS
3902,min3903,GRAVAS,50706.0,METROS CUBICOS
3903,min3904,GRAVAS,21605.0,METROS CUBICOS
3904,min3905,GRAVAs DE RIO,62072.0,METROS CUBICOS
3905,min3906,GRAVAS,38737.0,METROS CUBICOS
3906,min3907,GRAVAS,199474.0,METROS CUBICOS
3907,min3908,GRAVA DE CANTERA,84349.0,METROS CUBICOS
3908,min3909,GRAVAS DE RIO,40074.0,METROS CUBICOS
3909,min3910,GRAVAS DE RIO,128383.0,METROS CUBICOS
3910,min3911,GRAVAS DE RIO,136510.0,METROS CUBICOS
3911,min3912,GRAVAS,21973.0,METROS CUBICOS
3912,min3913,ARENAS,3200.0,METROS CUBICOS
3913,min3914,ARENAS,0.0,METROS CUBICOS
3914,min3915,ARENAS,460.0,METROS CUBICOS
3915,min3916,ARENA DE RIO,750.0,METROS CUBICOS
3916,min3917,GRAVAS,6976.0,METROS CUBICOS
3917,min3918,GRAVAS,17078.0,METROS CUBICOS
3918,min3919,SAL,2386.0,TONELADAS
3919,min3920,GRAVAS DE RIO,103329.0,METROS CUBICOS
3920,min3921,GRAVA DE CANTERA,30195.0,METROS CUBICOS
3921,min3922,GRAVAS,47126.0,METROS CUBICOS
3922,min3923,GRAVAS,31946.0,METROS CUBICOS
3923,min3924,GRAVAS,10255.0,METROS CUBICOS
