,id,nombre,departamento,anio,idMin,idEdu,idDem,idVio
3078,soacha-cundinamarca-2015,soacha,cundinamarca,2015,min3079,edu3079,dem3343,vio1946
3079,soacha-cundinamarca-2018,soacha,cundinamarca,2018,min3080,edu3080,dem342,vio2858
3080,soacha-cundinamarca-2019,soacha,cundinamarca,2019,min3081,edu3081,dem736,0
3081,soacha-cundinamarca-2013,soacha,cundinamarca,2013,min3082,edu3082,dem2412,vio1018
3082,soacha-cundinamarca-2020,soacha,cundinamarca,2020,min3083,edu3083,dem1148,0
3083,soacha-cundinamarca-2021,soacha,cundinamarca,2021,min3084,edu3084,dem1445,0
3084,sopo-cundinamarca-2018,sopo,cundinamarca,2018,min3085,edu3085,dem343,vio2859
3085,subachoque-cundinamarca-2012,subachoque,cundinamarca,2012,min3086,edu3086,dem2017,vio575
3086,subachoque-cundinamarca-2013,subachoque,cundinamarca,2013,min3087,edu3087,dem2479,vio1017
3087,subachoque-cundinamarca-2014,subachoque,cundinamarca,2014,min3088,edu3088,dem2904,vio1464
3088,subachoque-cundinamarca-2016,subachoque,cundinamarca,2016,min3089,edu3089,dem3852,vio2411
3089,subachoque-cundinamarca-2017,subachoque,cundinamarca,2017,min3090,edu3090,dem1632,vio194
3090,subachoque-cundinamarca-2015,subachoque,cundinamarca,2015,min3091,edu3091,dem3415,vio1945
3091,subachoque-cundinamarca-2018,subachoque,cundinamarca,2018,min3092,edu3092,dem344,vio2860
3092,suesca-cundinamarca-2012,suesca,cundinamarca,2012,min3093,edu3093,dem2018,vio576
3093,suesca-cundinamarca-2013,suesca,cundinamarca,2013,min3094,edu3094,dem2478,vio1016
3094,suesca-cundinamarca-2014,suesca,cundinamarca,2014,min3095,edu3095,dem2905,vio1465
3095,suesca-cundinamarca-2015,suesca,cundinamarca,2015,min3096,edu3096,dem3414,vio1944
3096,suesca-cundinamarca-2016,suesca,cundinamarca,2016,min3097,edu3097,dem3853,vio2412
3097,suesca-cundinamarca-2017,suesca,cundinamarca,2017,min3098,edu3098,dem1633,vio195
3098,suesca-cundinamarca-2018,suesca,cundinamarca,2018,min3099,edu3099,dem345,vio2861
3099,suesca-cundinamarca-2019,suesca,cundinamarca,2019,min3100,edu3100,dem735,0
3100,suesca-cundinamarca-2020,suesca,cundinamarca,2020,min3101,edu3101,dem1149,0
3101,susa-cundinamarca-2017,susa,cundinamarca,2017,min3102,edu3102,dem1634,vio196
3102,susa-cundinamarca-2014,susa,cundinamarca,2014,min3103,edu3103,dem2906,vio1466
3103,susa-cundinamarca-2015,susa,cundinamarca,2015,min3104,edu3104,dem3413,vio1943
3104,susa-cundinamarca-2016,susa,cundinamarca,2016,min3105,edu3105,dem3854,vio2413
3105,susa-cundinamarca-2013,susa,cundinamarca,2013,min3106,edu3106,dem2477,vio1015
3106,susa-cundinamarca-2012,susa,cundinamarca,2012,min3107,edu3107,dem2019,vio577
3107,sutatausa-cundinamarca-2017,sutatausa,cundinamarca,2017,min3108,edu3108,dem1635,vio197
3108,sutatausa-cundinamarca-2018,sutatausa,cundinamarca,2018,min3109,edu3109,dem346,vio2862
3109,sutatausa-cundinamarca-2019,sutatausa,cundinamarca,2019,min3110,edu3110,dem734,0
3110,sutatausa-cundinamarca-2012,sutatausa,cundinamarca,2012,min3111,edu3111,dem2020,vio578
3111,sutatausa-cundinamarca-2013,sutatausa,cundinamarca,2013,min3112,edu3112,dem2476,vio1014
3112,sutatausa-cundinamarca-2014,sutatausa,cundinamarca,2014,min3113,edu3113,dem2907,vio1467
3113,sutatausa-cundinamarca-2015,sutatausa,cundinamarca,2015,min3114,edu3114,dem3412,vio1942
3114,sutatausa-cundinamarca-2016,sutatausa,cundinamarca,2016,min3115,edu3115,dem3855,vio2414
3115,sutatausa-cundinamarca-2020,sutatausa,cundinamarca,2020,min3116,edu3116,dem1150,0
3116,sutatausa-cundinamarca-2021,sutatausa,cundinamarca,2021,min3117,edu3117,dem1444,0
3117,tabio-cundinamarca-2017,tabio,cundinamarca,2017,min3118,edu3118,dem1636,vio198
3118,tabio-cundinamarca-2014,tabio,cundinamarca,2014,min3119,edu3119,dem2908,vio1468
3119,tabio-cundinamarca-2015,tabio,cundinamarca,2015,min3120,edu3120,dem3411,vio1941
3120,tabio-cundinamarca-2016,tabio,cundinamarca,2016,min3121,edu3121,dem3856,vio2415
3121,tabio-cundinamarca-2013,tabio,cundinamarca,2013,min3122,edu3122,dem2475,vio1013
3122,tabio-cundinamarca-2018,tabio,cundinamarca,2018,min3123,edu3123,dem347,vio2863
3123,tabio-cundinamarca-2019,tabio,cundinamarca,2019,min3124,edu3124,dem733,0
3124,tabio-cundinamarca-2020,tabio,cundinamarca,2020,min3125,edu3125,dem1151,0
3125,tabio-cundinamarca-2021,tabio,cundinamarca,2021,min3126,edu3126,dem1443,0
3126,tausa-cundinamarca-2017,tausa,cundinamarca,2017,min3127,edu3127,dem1637,vio199
3127,tausa-cundinamarca-2018,tausa,cundinamarca,2018,min3128,edu3128,dem348,vio2864
3128,tausa-cundinamarca-2012,tausa,cundinamarca,2012,min3129,edu3129,dem2021,vio579
3129,tausa-cundinamarca-2013,tausa,cundinamarca,2013,min3130,edu3130,dem2474,vio1012
3130,tausa-cundinamarca-2014,tausa,cundinamarca,2014,min3131,edu3131,dem2909,vio1469
3131,tausa-cundinamarca-2015,tausa,cundinamarca,2015,min3132,edu3132,dem3410,vio1940
3132,tausa-cundinamarca-2016,tausa,cundinamarca,2016,min3133,edu3133,dem3857,vio2416
3133,tausa-cundinamarca-2019,tausa,cundinamarca,2019,min3134,edu3134,dem732,0
3134,tausa-cundinamarca-2020,tausa,cundinamarca,2020,min3135,edu3135,dem1152,0
3135,tausa-cundinamarca-2021,tausa,cundinamarca,2021,min3136,edu3136,dem1442,0
3136,tibacuy-cundinamarca-2014,tibacuy,cundinamarca,2014,min3137,edu3137,dem2910,vio1470
3137,tibacuy-cundinamarca-2015,tibacuy,cundinamarca,2015,min3138,edu3138,dem3409,vio1939
3138,tibacuy-cundinamarca-2017,tibacuy,cundinamarca,2017,min3139,edu3139,dem1638,vio200
3139,tibacuy-cundinamarca-2019,tibacuy,cundinamarca,2019,min3140,edu3140,dem731,0
3140,tibacuy-cundinamarca-2020,tibacuy,cundinamarca,2020,min3141,edu3141,dem1153,0
3141,tibacuy-cundinamarca-2016,tibacuy,cundinamarca,2016,min3142,edu3142,dem3858,vio2417
3142,tibacuy-cundinamarca-2012,tibacuy,cundinamarca,2012,min3143,edu3143,dem2022,vio580
3143,tibacuy-cundinamarca-2018,tibacuy,cundinamarca,2018,min3144,edu3144,dem349,vio2865
3144,tibirita-cundinamarca-2014,tibirita,cundinamarca,2014,min3145,edu3145,dem2911,vio1471
3145,tibirita-cundinamarca-2015,tibirita,cundinamarca,2015,min3146,edu3146,dem3408,vio1938
3146,tibirita-cundinamarca-2012,tibirita,cundinamarca,2012,min3147,edu3147,dem2023,vio581
3147,tibirita-cundinamarca-2016,tibirita,cundinamarca,2016,min3148,edu3148,dem3859,vio2418
3148,tibirita-cundinamarca-2013,tibirita,cundinamarca,2013,min3149,edu3149,dem2473,vio1011
3149,tibirita-cundinamarca-2017,tibirita,cundinamarca,2017,min3150,edu3150,dem1639,vio201
3150,tibirita-cundinamarca-2018,tibirita,cundinamarca,2018,min3151,edu3151,dem350,vio2866
3151,tibirita-cundinamarca-2019,tibirita,cundinamarca,2019,min3152,edu3152,dem730,0
3152,tocaima-cundinamarca-2013,tocaima,cundinamarca,2013,min3153,edu3153,dem2472,vio1010
3153,tocaima-cundinamarca-2014,tocaima,cundinamarca,2014,min3154,edu3154,dem2912,vio1472
3154,tocaima-cundinamarca-2015,tocaima,cundinamarca,2015,min3155,edu3155,dem3407,vio1937
3155,tocaima-cundinamarca-2016,tocaima,cundinamarca,2016,min3156,edu3156,dem3860,vio2419
3156,tocaima-cundinamarca-2020,tocaima,cundinamarca,2020,min3157,edu3157,dem1154,0
3157,tocaima-cundinamarca-2019,tocaima,cundinamarca,2019,min3158,edu3158,dem729,0
3158,tocaima-cundinamarca-2021,tocaima,cundinamarca,2021,min3159,edu3159,dem1441,0
3159,tocaima-cundinamarca-2018,tocaima,cundinamarca,2018,min3160,edu3160,dem351,vio2867
3160,tocaima-cundinamarca-2017,tocaima,cundinamarca,2017,min3161,edu3161,dem1640,vio202
3161,tocaima-cundinamarca-2012,tocaima,cundinamarca,2012,min3162,edu3162,dem2024,vio582
3162,tocancipa-cundinamarca-2013,tocancipa,cundinamarca,2013,min3163,edu3163,dem2471,vio1009
3163,tocancipa-cundinamarca-2015,tocancipa,cundinamarca,2015,min3164,edu3164,dem3406,vio1936
3164,tocancipa-cundinamarca-2017,tocancipa,cundinamarca,2017,min3165,edu3165,dem1641,vio203
3165,tocancipa-cundinamarca-2018,tocancipa,cundinamarca,2018,min3166,edu3166,dem352,vio2868
3166,tocancipa-cundinamarca-2019,tocancipa,cundinamarca,2019,min3167,edu3167,dem728,0
3167,tocancipa-cundinamarca-2020,tocancipa,cundinamarca,2020,min3168,edu3168,dem1155,0
3168,tocancipa-cundinamarca-2021,tocancipa,cundinamarca,2021,min3169,edu3169,dem1440,0
3169,tocancipa-cundinamarca-2016,tocancipa,cundinamarca,2016,min3170,edu3170,dem3861,vio2420
3170,tocancipa-cundinamarca-2012,tocancipa,cundinamarca,2012,min3171,edu3171,dem2025,vio583
3171,tocancipa-cundinamarca-2014,tocancipa,cundinamarca,2014,min3172,edu3172,dem2913,vio1473
3172,topaipi-cundinamarca-2014,topaipi,cundinamarca,2014,min3173,edu3173,dem2914,vio1474
3173,ubala-cundinamarca-2013,ubala,cundinamarca,2013,min3174,edu3174,dem2470,vio1008
3174,ubala-cundinamarca-2014,ubala,cundinamarca,2014,min3175,edu3175,dem2915,vio1475
3175,ubala-cundinamarca-2021,ubala,cundinamarca,2021,min3176,edu3176,dem1439,0
3176,ubala-cundinamarca-2012,ubala,cundinamarca,2012,min3177,edu3177,dem2026,vio584
3177,ubala-cundinamarca-2015,ubala,cundinamarca,2015,min3178,edu3178,dem3405,vio1935
3178,ubala-cundinamarca-2016,ubala,cundinamarca,2016,min3179,edu3179,dem3862,vio2421
3179,ubala-cundinamarca-2017,ubala,cundinamarca,2017,min3180,edu3180,dem1642,vio204
3180,ubala-cundinamarca-2018,ubala,cundinamarca,2018,min3181,edu3181,dem353,vio2869
3181,ubala-cundinamarca-2019,ubala,cundinamarca,2019,min3182,edu3182,dem727,0
3182,ubala-cundinamarca-2020,ubala,cundinamarca,2020,min3183,edu3183,dem1156,0
3183,ubaque-cundinamarca-2013,ubaque,cundinamarca,2013,min3184,edu3184,dem2469,vio1007
3184,ubaque-cundinamarca-2014,ubaque,cundinamarca,2014,min3185,edu3185,dem2916,vio1476
3185,ubaque-cundinamarca-2015,ubaque,cundinamarca,2015,min3186,edu3186,dem3404,vio1934
3186,villa de san diego de ubate-cundinamarca-2012,villa de san diego de ubate,cundinamarca,2012,min3187,edu3187,dem2012,vio585
3187,villa de san diego de ubate-cundinamarca-2017,villa de san diego de ubate,cundinamarca,2017,min3188,edu3188,dem1643,vio205
3188,villa de san diego de ubate-cundinamarca-2013,villa de san diego de ubate,cundinamarca,2013,min3189,edu3189,dem2484,vio1006
3189,villa de san diego de ubate-cundinamarca-2019,villa de san diego de ubate,cundinamarca,2019,min3190,edu3190,dem726,0
3190,villa de san diego de ubate-cundinamarca-2020,villa de san diego de ubate,cundinamarca,2020,min3191,edu3191,dem1157,0
3191,villa de san diego de ubate-cundinamarca-2021,villa de san diego de ubate,cundinamarca,2021,min3192,edu3192,dem1438,0
3192,villa de san diego de ubate-cundinamarca-2016,villa de san diego de ubate,cundinamarca,2016,min3193,edu3193,dem3848,vio2422
3193,villa de san diego de ubate-cundinamarca-2018,villa de san diego de ubate,cundinamarca,2018,min3194,edu3194,dem354,vio2870
3194,une-cundinamarca-2017,une,cundinamarca,2017,min3195,edu3195,dem1644,vio206
3195,une-cundinamarca-2018,une,cundinamarca,2018,min3196,edu3196,dem355,vio2871
3196,une-cundinamarca-2019,une,cundinamarca,2019,min3197,edu3197,dem725,0
3197,une-cundinamarca-2020,une,cundinamarca,2020,min3198,edu3198,dem1158,0
3198,une-cundinamarca-2021,une,cundinamarca,2021,min3199,edu3199,dem1437,0
3199,une-cundinamarca-2016,une,cundinamarca,2016,min3200,edu3200,dem3849,vio2423
3200,une-cundinamarca-2014,une,cundinamarca,2014,min3201,edu3201,dem2901,vio1477
3201,une-cundinamarca-2015,une,cundinamarca,2015,min3202,edu3202,dem3419,vio1933
3202,une-cundinamarca-2013,une,cundinamarca,2013,min3203,edu3203,dem2483,vio1005
3203,une-cundinamarca-2012,une,cundinamarca,2012,min3204,edu3204,dem2013,vio586
3204,utica-cundinamarca-2017,utica,cundinamarca,2017,min3205,edu3205,dem1645,vio207
3205,utica-cundinamarca-2015,utica,cundinamarca,2015,min3206,edu3206,dem3418,vio1932
3206,viani-cundinamarca-2013,viani,cundinamarca,2013,min3207,edu3207,dem2482,vio1004
3207,viani-cundinamarca-2012,viani,cundinamarca,2012,min3208,edu3208,dem2014,vio587
3208,villapinzon-cundinamarca-2013,villapinzon,cundinamarca,2013,min3209,edu3209,dem2481,vio1003
3209,villapinzon-cundinamarca-2014,villapinzon,cundinamarca,2014,min3210,edu3210,dem2902,vio1478
3210,villapinzon-cundinamarca-2015,villapinzon,cundinamarca,2015,min3211,edu3211,dem3417,vio1931
3211,villapinzon-cundinamarca-2020,villapinzon,cundinamarca,2020,min3212,edu3212,dem1159,0
3212,villapinzon-cundinamarca-2012,villapinzon,cundinamarca,2012,min3213,edu3213,dem2015,vio588
3213,villapinzon-cundinamarca-2016,villapinzon,cundinamarca,2016,min3214,edu3214,dem3850,vio2424
3214,villapinzon-cundinamarca-2018,villapinzon,cundinamarca,2018,min3215,edu3215,dem356,vio2850
3215,villapinzon-cundinamarca-2019,villapinzon,cundinamarca,2019,min3216,edu3216,dem724,0
3216,villapinzon-cundinamarca-2017,villapinzon,cundinamarca,2017,min3217,edu3217,dem1646,vio208
3217,villeta-cundinamarca-2017,villeta,cundinamarca,2017,min3218,edu3218,dem1647,vio209
3218,villeta-cundinamarca-2019,villeta,cundinamarca,2019,min3219,edu3219,dem723,0
3219,villeta-cundinamarca-2021,villeta,cundinamarca,2021,min3220,edu3220,dem1436,0
3220,villeta-cundinamarca-2016,villeta,cundinamarca,2016,min3221,edu3221,dem3851,vio2425
3221,villeta-cundinamarca-2020,villeta,cundinamarca,2020,min3222,edu3222,dem1160,0
3222,villeta-cundinamarca-2014,villeta,cundinamarca,2014,min3223,edu3223,dem2903,vio1479
3223,villeta-cundinamarca-2012,villeta,cundinamarca,2012,min3224,edu3224,dem2016,vio589
3224,villeta-cundinamarca-2013,villeta,cundinamarca,2013,min3225,edu3225,dem2480,vio1002
3225,villeta-cundinamarca-2015,villeta,cundinamarca,2015,min3226,edu3226,dem3416,vio1930
3226,villeta-cundinamarca-2018,villeta,cundinamarca,2018,min3227,edu3227,dem357,vio2851
3227,yacopi-cundinamarca-2012,yacopi,cundinamarca,2012,min3228,edu3228,dem2027,vio590
3228,zipaquira-cundinamarca-2012,zipaquira,cundinamarca,2012,min3229,edu3229,dem2028,vio591
3229,zipaquira-cundinamarca-2013,zipaquira,cundinamarca,2013,min3230,edu3230,dem2468,vio1001
3230,zipaquira-cundinamarca-2014,zipaquira,cundinamarca,2014,min3231,edu3231,dem2917,vio1480
3231,zipaquira-cundinamarca-2015,zipaquira,cundinamarca,2015,min3232,edu3232,dem3403,vio1929
3232,zipaquira-cundinamarca-2016,zipaquira,cundinamarca,2016,min3233,edu3233,dem3863,vio2426
3233,zipaquira-cundinamarca-2017,zipaquira,cundinamarca,2017,min3234,edu3234,dem1648,vio210
3234,zipaquira-cundinamarca-2018,zipaquira,cundinamarca,2018,min3235,edu3235,dem358,vio2849
3235,zipaquira-cundinamarca-2019,zipaquira,cundinamarca,2019,min3236,edu3236,dem722,0
3236,zipaquira-cundinamarca-2020,zipaquira,cundinamarca,2020,min3237,edu3237,dem1161,0
3237,zipaquira-cundinamarca-2021,zipaquira,cundinamarca,2021,min3238,edu3238,dem1435,0
3238,quibdo-choco-2018,quibdo,choco,2018,min3239,edu3239,0,0
3239,quibdo-choco-2017,quibdo,choco,2017,min3240,edu3240,0,0
3240,quibdo-choco-2019,quibdo,choco,2019,min3241,edu3241,0,0
3241,quibdo-choco-2021,quibdo,choco,2021,min3242,edu3242,0,0
3242,quibdo-choco-2016,quibdo,choco,2016,min3243,edu3243,0,0
3243,quibdo-choco-2020,quibdo,choco,2020,min3244,edu3244,0,0
3244,quibdo-choco-2014,quibdo,choco,2014,min3245,edu3245,0,0
3245,quibdo-choco-2015,quibdo,choco,2015,min3246,edu3246,0,0
3246,quibdo-choco-2013,quibdo,choco,2013,min3247,edu3247,0,0
3247,quibdo-choco-2012,quibdo,choco,2012,min3248,edu3248,0,0
3248,acandi-choco-2012,acandi,choco,2012,min3249,edu3249,0,0
3249,acandi-choco-2016,acandi,choco,2016,min3250,edu3250,0,0
3250,acandi-choco-2017,acandi,choco,2017,min3251,edu3251,0,0
3251,acandi-choco-2014,acandi,choco,2014,min3252,edu3252,0,0
3252,acandi-choco-2015,acandi,choco,2015,min3253,edu3253,0,0
3253,alto baudo-choco-2012,alto baudo,choco,2012,min3254,edu3254,0,0
3254,atrato-choco-2013,atrato,choco,2013,min3255,edu3255,0,0
3255,atrato-choco-2014,atrato,choco,2014,min3256,edu3256,0,0
3256,atrato-choco-2015,atrato,choco,2015,min3257,edu3257,0,0
3257,atrato-choco-2012,atrato,choco,2012,min3258,edu3258,0,0
3258,atrato-choco-2016,atrato,choco,2016,min3259,edu3259,0,0
3259,atrato-choco-2017,atrato,choco,2017,min3260,edu3260,0,0
3260,atrato-choco-2018,atrato,choco,2018,min3261,edu3261,0,0
3261,atrato-choco-2019,atrato,choco,2019,min3262,edu3262,0,0
3262,atrato-choco-2020,atrato,choco,2020,min3263,edu3263,0,0
3263,atrato-choco-2021,atrato,choco,2021,min3264,edu3264,0,0
3264,bagado-choco-2012,bagado,choco,2012,min3265,edu3265,0,0
3265,bagado-choco-2013,bagado,choco,2013,min3266,edu3266,0,0
3266,bagado-choco-2014,bagado,choco,2014,min3267,edu3267,0,0
3267,bagado-choco-2016,bagado,choco,2016,min3268,edu3268,0,0
3268,bagado-choco-2017,bagado,choco,2017,min3269,edu3269,0,0
3269,bagado-choco-2018,bagado,choco,2018,min3270,edu3270,0,0
3270,bagado-choco-2019,bagado,choco,2019,min3271,edu3271,0,0
3271,bagado-choco-2015,bagado,choco,2015,min3272,edu3272,0,0
3272,bagado-choco-2020,bagado,choco,2020,min3273,edu3273,0,0
3273,bagado-choco-2021,bagado,choco,2021,min3274,edu3274,0,0
3274,bajo baudo-choco-2015,bajo baudo,choco,2015,min3275,edu3275,0,0
3275,bajo baudo-choco-2014,bajo baudo,choco,2014,min3276,edu3276,0,0
3276,bojaya-choco-2013,bojaya,choco,2013,min3277,edu3277,0,0
3277,el canton del san pablo-choco-2012,el canton del san pablo,choco,2012,min3278,edu3278,0,0
3278,el canton del san pablo-choco-2013,el canton del san pablo,choco,2013,min3279,edu3279,0,0
3279,el canton del san pablo-choco-2014,el canton del san pablo,choco,2014,min3280,edu3280,0,0
3280,el canton del san pablo-choco-2015,el canton del san pablo,choco,2015,min3281,edu3281,0,0
3281,el canton del san pablo-choco-2016,el canton del san pablo,choco,2016,min3282,edu3282,0,0
3282,el canton del san pablo-choco-2017,el canton del san pablo,choco,2017,min3283,edu3283,0,0
3283,el canton del san pablo-choco-2018,el canton del san pablo,choco,2018,min3284,edu3284,0,0
3284,el canton del san pablo-choco-2019,el canton del san pablo,choco,2019,min3285,edu3285,0,0
3285,el canton del san pablo-choco-2020,el canton del san pablo,choco,2020,min3286,edu3286,0,0
3286,el canton del san pablo-choco-2021,el canton del san pablo,choco,2021,min3287,edu3287,0,0
3287,certegui-choco-2012,certegui,choco,2012,min3288,edu3288,0,0
3288,certegui-choco-2013,certegui,choco,2013,min3289,edu3289,0,0
3289,certegui-choco-2016,certegui,choco,2016,min3290,edu3290,0,0
3290,certegui-choco-2017,certegui,choco,2017,min3291,edu3291,0,0
3291,certegui-choco-2018,certegui,choco,2018,min3292,edu3292,0,0
3292,certegui-choco-2019,certegui,choco,2019,min3293,edu3293,0,0
3293,certegui-choco-2015,certegui,choco,2015,min3294,edu3294,0,0
3294,certegui-choco-2020,certegui,choco,2020,min3295,edu3295,0,0
3295,certegui-choco-2021,certegui,choco,2021,min3296,edu3296,0,0
3296,certegui-choco-2014,certegui,choco,2014,min3297,edu3297,0,0
3297,condoto-choco-2012,condoto,choco,2012,min3298,edu3298,0,0
3298,condoto-choco-2013,condoto,choco,2013,min3299,edu3299,0,0
3299,condoto-choco-2014,condoto,choco,2014,min3300,edu3300,0,0
3300,condoto-choco-2015,condoto,choco,2015,min3301,edu3301,0,0
3301,condoto-choco-2016,condoto,choco,2016,min3302,edu3302,0,0
3302,condoto-choco-2017,condoto,choco,2017,min3303,edu3303,0,0
3303,condoto-choco-2018,condoto,choco,2018,min3304,edu3304,0,0
3304,condoto-choco-2019,condoto,choco,2019,min3305,edu3305,0,0
3305,condoto-choco-2020,condoto,choco,2020,min3306,edu3306,0,0
3306,condoto-choco-2021,condoto,choco,2021,min3307,edu3307,0,0
3307,el carmen de atrato-choco-2013,el carmen de atrato,choco,2013,min3308,edu3308,0,0
3308,el carmen de atrato-choco-2014,el carmen de atrato,choco,2014,min3309,edu3309,0,0
3309,el carmen de atrato-choco-2015,el carmen de atrato,choco,2015,min3310,edu3310,0,0
3310,el carmen de atrato-choco-2016,el carmen de atrato,choco,2016,min3311,edu3311,0,0
3311,el carmen de atrato-choco-2018,el carmen de atrato,choco,2018,min3312,edu3312,0,0
3312,el carmen de atrato-choco-2017,el carmen de atrato,choco,2017,min3313,edu3313,0,0
3313,el carmen de atrato-choco-2020,el carmen de atrato,choco,2020,min3314,edu3314,0,0
3314,el carmen de atrato-choco-2012,el carmen de atrato,choco,2012,min3315,edu3315,0,0
3315,el carmen de atrato-choco-2019,el carmen de atrato,choco,2019,min3316,edu3316,0,0
3316,istmina-choco-2021,istmina,choco,2021,min3317,edu3317,0,0
3317,istmina-choco-2016,istmina,choco,2016,min3318,edu3318,0,0
3318,istmina-choco-2013,istmina,choco,2013,min3319,edu3319,0,0
3319,istmina-choco-2014,istmina,choco,2014,min3320,edu3320,0,0
3320,istmina-choco-2015,istmina,choco,2015,min3321,edu3321,0,0
3321,istmina-choco-2012,istmina,choco,2012,min3322,edu3322,0,0
3322,istmina-choco-2017,istmina,choco,2017,min3323,edu3323,0,0
3323,istmina-choco-2018,istmina,choco,2018,min3324,edu3324,0,0
3324,istmina-choco-2019,istmina,choco,2019,min3325,edu3325,0,0
